date,equity
2025-06-02,10050.090269999997
2025-06-03,10044.663869999998
2025-06-04,10050.549069999997
2025-06-05,10046.282269999998
2025-06-06,10040.235494999997
2025-06-08,10040.745234999997
2025-06-09,10039.651814999997
2025-06-10,10038.137554999998
2025-06-11,10034.823134999999
2025-06-12,10039.824884999998
2025-06-13,10044.609034999998
2025-06-15,10045.151435
2025-06-16,10032.391234999997
2025-06-17,10029.390634999998
2025-06-18,10027.325434999999
2025-06-19,10023.962184999997
2025-06-20,10024.019184999997
2025-06-22,10023.554984999997
2025-06-23,10022.044584999998
2025-06-24,10018.600289999998
2025-06-25,10017.243449999998
2025-06-26,10017.339104999997
2025-06-27,10024.899404999998
2025-06-29,10030.058104999998
2025-06-30,10005.086004999997
2025-07-01,9995.894129999997
2025-07-02,9996.931329999996
2025-07-03,9992.871479999998
2025-07-04,9992.871479999998
2025-07-06,9992.871479999998
2025-07-07,9987.612789999997
2025-07-08,9993.170269999997
2025-07-09,9991.113429999996
2025-07-10,9988.865579999998
2025-07-11,9988.919729999998
2025-07-13,9990.963329999997
2025-07-14,9986.910529999997
2025-07-15,9983.224679999998
2025-07-16,9983.224679999998
2025-07-17,9977.903989999997
2025-07-18,9973.846139999998
2025-07-20,9973.846139999998
2025-07-21,9976.038189999997
2025-07-22,9995.716989999997
2025-07-23,9972.878589999998
2025-07-24,9957.048089999997
2025-07-25,9953.336389999997
2025-07-27,9954.219869999997
2025-07-28,9958.601029999998
2025-07-29,9955.038509999998
2025-07-30,9964.218289999997
