sleeve,direction,entry_time,exit_time,entry_price,exit_price,lots,atr_at_entry,stop_price,stop_dist,reason,reason_code,points,gross,r_multiple,entry_bar,exit_bar,ambiguous,event_window
medium,long,2022-06-03 04:00:00,2022-06-06 00:00:00,1873.36,1844.7421866848288,0.02,11.447125326068454,1844.7421866848288,28.617813315171134,EXIT_PROTECTIVE_STOP,4,-28.617813315171134,-57.235626630342274,-1.0,651,656,True,
fast,long,2022-08-02 04:00:00,2022-08-03 04:00:00,1780.23,1756.66,0.02,12.068293706766244,1750.0592657330844,30.17073426691561,EXIT_CHANNEL,3,-23.569999999999936,-47.13999999999987,-0.7812206289538716,903,908,False,
medium,long,2022-08-02 04:00:00,2022-08-19 00:00:00,1780.23,1750.0592657330844,0.02,12.068293706766244,1750.0592657330844,30.17073426691561,EXIT_PROTECTIVE_STOP,4,-30.170734266915588,-60.341468533831176,-0.9999999999999993,903,980,False,
fast,short,2022-08-22 04:00:00,2022-09-06 04:00:00,1745.28,1723.89,0.02,10.16344579038321,1770.688614475958,25.408614475958025,EXIT_CHANNEL,3,21.389999999999873,42.779999999999745,0.8418404718698606,987,1052,False,
medium,short,2022-08-22 04:00:00,2022-09-06 04:00:00,1745.28,1723.89,0.02,10.16344579038321,1770.688614475958,25.408614475958025,EXIT_CHANNEL,3,21.389999999999873,42.779999999999745,0.8418404718698606,987,1052,False,
fast,long,2022-09-06 04:00:00,2022-09-07 00:00:00,1723.89,1699.0017359065146,0.02,9.955305637394211,1699.0017359065146,24.888264093485528,EXIT_PROTECTIVE_STOP,4,-24.88826409348553,-49.77652818697106,-1.0000000000000002,1053,1058,False,
fast,short,2022-09-26 04:00:00,2022-09-30 00:00:00,1627.87,1666.0533807810968,0.01,15.2733523124388,1666.0533807810968,38.183380781097,EXIT_PROTECTIVE_STOP,4,-38.18338078109696,-38.18338078109696,-0.9999999999999989,1137,1160,True,
medium,short,2022-09-26 04:00:00,2022-09-30 00:00:00,1627.87,1666.0533807810968,0.01,15.2733523124388,1666.0533807810968,38.183380781097,EXIT_PROTECTIVE_STOP,4,-38.18338078109696,-38.18338078109696,-0.9999999999999989,1137,1160,True,
slow,short,2022-09-26 04:00:00,2022-09-30 00:00:00,1627.87,1666.0533807810968,0.01,15.2733523124388,1666.0533807810968,38.183380781097,EXIT_PROTECTIVE_STOP,4,-38.18338078109696,-38.18338078109696,-0.9999999999999989,1137,1160,True,
fast,short,2022-10-21 08:00:00,2022-10-21 19:01:00,1621.75,1651.9947757505315,0.02,12.097910300212627,1651.9947757505315,30.244775750531566,EXIT_PROTECTIVE_STOP,4,-30.244775750531517,-60.48955150106303,-0.9999999999999983,1252,1254,True,
medium,short,2022-10-21 08:00:00,2022-10-21 19:01:00,1621.75,1651.9947757505315,0.02,12.097910300212627,1651.9947757505315,30.244775750531566,EXIT_PROTECTIVE_STOP,4,-30.244775750531517,-60.48955150106303,-0.9999999999999983,1252,1254,True,
fast,long,2022-10-26 12:00:00,2022-10-28 12:00:00,1672.89,1650.5,0.02,10.909046084330692,1645.6173847891735,27.27261521082673,EXIT_CHANNEL,3,-22.3900000000001,-44.7800000000002,-0.8209700399803126,1271,1282,False,
fast,short,2022-11-03 12:00:00,2022-11-04 07:15:00,1623.99,1647.7585086266693,0.02,9.507403450667674,1647.7585086266693,23.768508626669185,EXIT_PROTECTIVE_STOP,4,-23.768508626669245,-47.53701725333849,-1.0000000000000024,1307,1311,False,
fast,long,2022-11-08 20:00:00,2022-11-17 08:00:00,1714.84,1762.93,0.02,10.596971528124948,1688.3475711796875,26.49242882031237,EXIT_CHANNEL,3,48.090000000000146,96.1800000000003,1.8152356028273409,1327,1365,False,
medium,long,2022-11-08 20:00:00,2022-11-18 20:00:00,1714.84,1751.16,0.02,10.596971528124948,1688.3475711796875,26.49242882031237,EXIT_CHANNEL,3,36.320000000000164,72.64000000000033,1.3709577270677713,1327,1374,False,
slow,long,2022-11-08 20:00:00,2022-11-21 20:00:00,1714.84,1736.5,0.02,10.596971528124948,1688.3475711796875,26.49242882031237,EXIT_CHANNEL,3,21.660000000000082,43.320000000000164,0.8175920806246669,1327,1380,False,
fast,short,2022-11-21 04:00:00,2022-11-24 04:00:00,1746.13,1755.41,0.02,8.7981304581696,1768.1253261454242,21.995326145424002,EXIT_CHANNEL,3,-9.279999999999973,-18.559999999999945,-0.42190781526240845,1377,1394,False,
fast,long,2022-12-01 00:00:00,2022-12-05 20:00:00,1768.72,1769.71,0.02,9.008107421568264,1746.1997314460793,22.52026855392066,EXIT_CHANNEL,3,0.9900000000000091,1.9800000000000182,0.043960399389982203,1424,1440,False,
fast,long,2022-12-09 16:00:00,2022-12-12 20:00:00,1797.84,1782.9,0.02,8.62081490429397,1776.287962739265,21.552037260734927,EXIT_CHANNEL,3,-14.939999999999827,-29.879999999999658,-0.6932059284816943,1464,1470,False,
fast,long,2022-12-13 16:00:00,2022-12-15 09:51:00,1810.87,1788.104993998465,0.02,9.106002400613907,1788.104993998465,22.765006001534765,EXIT_PROTECTIVE_STOP,4,-22.765006001534857,-45.530012003069714,-1.000000000000004,1476,1486,True,
slow,long,2022-12-13 16:00:00,2022-12-15 09:51:00,1810.87,1788.104993998465,0.02,9.106002400613907,1788.104993998465,22.765006001534765,EXIT_PROTECTIVE_STOP,4,-22.765006001534857,-45.530012003069714,-1.000000000000004,1476,1486,True,
medium,long,2022-12-01 00:00:00,2023-01-31 12:00:00,1768.72,1903.76,0.02,9.008107421568264,1746.1997314460793,22.52026855392066,EXIT_CHANNEL,3,135.03999999999996,270.0799999999999,5.996376094568829,1424,1672,False,
fast,long,2023-02-02 00:00:00,2023-02-02 16:56:00,1950.78,1924.625510385242,0.02,10.46179584590314,1924.625510385242,26.15448961475785,EXIT_PROTECTIVE_STOP,4,-26.15448961475795,-52.3089792295159,-1.0000000000000038,1682,1686,True,
medium,long,2023-02-02 00:00:00,2023-02-02 16:56:00,1950.78,1924.625510385242,0.02,10.46179584590314,1924.625510385242,26.15448961475785,EXIT_PROTECTIVE_STOP,4,-26.15448961475795,-52.3089792295159,-1.0000000000000038,1682,1686,True,
